QID,Name,link,sex/gender,sex/gender reference,sexual orientation,sexual orientation reference,pronounsEn,pronouns reference
Q95184582,Marie Cau,https://en.wikipedia.org/wiki/Marie_Cau,transgender female,,,,,
Q11604272,Izumi Yonezawa,https://en.wikipedia.org/wiki/Izumi_Yonezawa,transgender female,,,,,
Q15615390,Morgan Carpenter,https://en.wikipedia.org/wiki/Morgan_Carpenter,intersex,,,,,
Q20676244,Hiker Chiu,https://en.wikipedia.org/wiki/Hiker_Chiu,intersex,,,,,
Q23664263,Small Luk,https://en.wikipedia.org/wiki/Small_Luk,intersex,,,,,
Q28203396,Max Beck,https://en.wikipedia.org/wiki/Max_Beck,intersex,,,,,
Q5990087,Maiamar Abrodos,https://en.wikipedia.org/wiki/Maiamar_Abrodos,transgender female,,,,,
Q15071710,Kristin Beck,https://en.wikipedia.org/wiki/Kristin_Beck,transgender female,,,,,
Q183136,Lynette Nusbacher,https://en.wikipedia.org/wiki/Lynette_Nusbacher,transgender female,,,,,
Q450155,Mianne Bagger,https://en.wikipedia.org/wiki/Mianne_Bagger,transgender female,,,,,
Q1082874,Chris Zintzen-Bader,https://en.wikipedia.org/wiki/Chris_Zintzen-Bader,transgender male,,,,,
Q4755135,Andrea James,https://en.wikipedia.org/wiki/Andrea_James,transgender female,,,,,
Q5372724,Eddie Ayres,https://en.wikipedia.org/wiki/Eddie_Ayres,transgender male,,,,,
Q5906853,Saman Arastoo,https://en.wikipedia.org/wiki/Saman_Arastoo,transgender male,,,,,
Q6862172,Mimi Marks,https://en.wikipedia.org/wiki/Mimi_Marks,transgender female,,,,,
Q7765045,Julia Serano,https://en.wikipedia.org/wiki/Julia_Serano,transgender female,,bisexuality,,,
Q24250858,Geraldine Roman,https://en.wikipedia.org/wiki/Geraldine_Roman,transgender female,,,,,
Q64861278,Detlef Georgia Schulze,https://en.wikipedia.org/wiki/Detlef_Georgia_Schulze,transgender female,,lesbianism,,,
Q2501637,Karen Dior,https://en.wikipedia.org/wiki/Karen_Dior,transgender female,,,,,
Q4720653,Alex Hai,https://en.wikipedia.org/wiki/Alex_Hai,transgender male,,,,,
Q5246294,Dani Laidley,https://en.wikipedia.org/wiki/Dani_Laidley,transgender female,,,,,
Q21062831,Sheena Metal,https://en.wikipedia.org/wiki/Sheena_Metal,intersex,,,,,
Q450868,Poppy Z. Brite,https://en.wikipedia.org/wiki/Poppy_Z._Brite,transgender male,,,,,
Q28748026,Gwendolyn Ann Smith,https://en.wikipedia.org/wiki/Gwendolyn_Ann_Smith,transgender female,,,,,
Q97947077,Mar C. Llop,https://en.wikipedia.org/wiki/Mar_C._Llop,transgender female,,,,,
Q464844,Jin Xing,https://en.wikipedia.org/wiki/Jin_Xing,transgender female,,,,,
Q6118283,Jacob Anderson-Minshall,https://en.wikipedia.org/wiki/Jacob_Anderson-Minshall,transgender male,,,,,
Q64009081,Drago Renteria,https://en.wikipedia.org/wiki/Drago_Renteria,transgender male,,,,,
Q242443,Amanda Lepore,https://en.wikipedia.org/wiki/Amanda_Lepore,transgender female,,,,,
Q6205861,Joanna Jet,https://en.wikipedia.org/wiki/Joanna_Jet,transgender female,,,,,
Q9544977,Lilly Wachowski,https://en.wikipedia.org/wiki/Lilly_Wachowski,transgender female,,,,,
Q153599,Aya Kamikawa,https://en.wikipedia.org/wiki/Aya_Kamikawa,transgender female,,,,,
Q815637,Belissa Andía Pérez,https://en.wikipedia.org/wiki/Belissa_Andía_Pérez,transgender female,,,,,
Q1648958,Terre Thaemlitz,https://en.wikipedia.org/wiki/Terre_Thaemlitz,transgender female,,,,,
Q19879731,Issa Fazli,https://en.wikipedia.org/wiki/Issa_Fazli,transgender male,,,,,
Q40120098,Francis Ruyter,https://en.wikipedia.org/wiki/Francis_Ruyter,transgender male,,,,,
Q50825682,kimura byol-nathalie lemoine,https://en.wikipedia.org/wiki/kimura_byol-nathalie_lemoine,neutral sex,,,,,
Q57813405,Ainara Ruiz,https://en.wikipedia.org/wiki/Ainara_Ruiz,transgender female,,,,,
Q63729668,Uge Sangil,https://en.wikipedia.org/wiki/Uge_Sangil,non-binary,,lesbianism,,,
Q4648116,A. M. Dellamonica,https://en.wikipedia.org/wiki/A._M._Dellamonica,non-binary,,,,they/them,
Q9374590,Michael Ma,https://en.wikipedia.org/wiki/Michael_Ma,transgender male,,,,,
Q96139223,Alejandra González Pino,https://en.wikipedia.org/wiki/Alejandra_González_Pino,transgender female,,,,,
Q538283,Joanne Vannicola,https://en.wikipedia.org/wiki/Joanne_Vannicola,non-binary,,,,they/them,
Q5981758,Ian Harvie,https://en.wikipedia.org/wiki/Ian_Harvie,transgender male,,,,,
Q6408504,Kim Coco Iwamoto,https://en.wikipedia.org/wiki/Kim_Coco_Iwamoto,transgender female,,,,,
Q179988,Nikki Sinclaire,https://en.wikipedia.org/wiki/Nikki_Sinclaire,transgender female,,lesbianism,,,
Q16199586,Stacey Hollywood,https://en.wikipedia.org/wiki/Stacey_Hollywood,transgender female,,,,,
Q20041893,Mia Nakamura,https://en.wikipedia.org/wiki/Mia_Nakamura,transgender female,,,,,
Q29048389,Salome,https://en.wikipedia.org/wiki/Salome,transgender female,,,,,
Q95228950,Alex Bakker,https://en.wikipedia.org/wiki/Alex_Bakker,transgender male,,,,,
Q5084448,Charlie Jane Anders,https://en.wikipedia.org/wiki/Charlie_Jane_Anders,transgender female,,,,she/her,
Q5336817,Eden Atwood,https://en.wikipedia.org/wiki/Eden_Atwood,intersex,,,,,
Q11486446,Ruka Hirohata,https://en.wikipedia.org/wiki/Ruka_Hirohata,transgender female,,,,,
Q49054380,Nguyen Huong Giang,https://en.wikipedia.org/wiki/Nguyen_Huong_Giang,transgender female,,,,,
Q64640566,Giovanna Rincon,https://en.wikipedia.org/wiki/Giovanna_Rincon,transgender female,,,,,
Q87653598,Isabel Torres,https://en.wikipedia.org/wiki/Isabel_Torres,transgender female,,,,,
Q99337405,Paula Arraigada,https://en.wikipedia.org/wiki/Paula_Arraigada,transgender female,,,,,
Q201204,Dana International,https://en.wikipedia.org/wiki/Dana_International,transgender female,,,,,
Q979387,Chaz Bono,https://en.wikipedia.org/wiki/Chaz_Bono,transgender male,,,,,
Q3853956,Meghan Chavalier,https://en.wikipedia.org/wiki/Meghan_Chavalier,transgender female,,,,,
Q94694398,Lisset Barcellos,https://en.wikipedia.org/wiki/Lisset_Barcellos,intersex,,,,,
Q18628114,Katja Anton Cronauer,https://en.wikipedia.org/wiki/Katja_Anton_Cronauer,non-binary,,,,he/him,
Q4767817,Annalee Newitz,https://en.wikipedia.org/wiki/Annalee_Newitz,non-binary,,,,they/them,
Q20054091,Rebecca Root,https://en.wikipedia.org/wiki/Rebecca_Root,transgender female,,,,,
Q3080639,Kaba-chan,https://en.wikipedia.org/wiki/Kaba-chan,transgender female,,,,,
Q47549309,Yogurinha Borova,https://en.wikipedia.org/wiki/Yogurinha_Borova,transgender female,,,,,
Q95819,George Regout,https://en.wikipedia.org/wiki/George_Regout,non-binary,,,,they/them,
Q254431,Alexis Arquette,https://en.wikipedia.org/wiki/Alexis_Arquette,transgender female,,,,,
Q6096094,Ivan Coyote,https://en.wikipedia.org/wiki/Ivan_Coyote,non-binary,,,,they/them,
Q56547201,Izumi Hosaka,https://en.wikipedia.org/wiki/Izumi_Hosaka,transgender female,,,,,
Q13218022,Erica Andrews,https://en.wikipedia.org/wiki/Erica_Andrews,transgender female,,,,,
Q3175379,Sandra Forgues,https://en.wikipedia.org/wiki/Sandra_Forgues,transgender female,,,,,
Q61416047,Andrea Muñiz Celestino,https://en.wikipedia.org/wiki/Andrea_Muñiz_Celestino,transgender female,,,,,
Q468609,Paul B. Preciado,https://en.wikipedia.org/wiki/Paul_B._Preciado,transgender male,,,,,
Q4495567,Tyra Hunter,https://en.wikipedia.org/wiki/Tyra_Hunter,transgender female,,,,,
Q11372146,Jun Igarashi,https://en.wikipedia.org/wiki/Jun_Igarashi,t2284280655,,,,,
Q29033239,Joanne Limburg,https://en.wikipedia.org/wiki/Joanne_Limburg,cisgender female,,,,,
Q48121410,Alexandra Chandler,https://en.wikipedia.org/wiki/Alexandra_Chandler,transgender female,,,,,
Q52447367,Dominique Jackson,https://en.wikipedia.org/wiki/Dominique_Jackson,transgender female,,,,,
Q56849343,Lucas Platero,https://en.wikipedia.org/wiki/Lucas_Platero,transgender male,,,,,
Q98908209,Monica Leon,https://en.wikipedia.org/wiki/Monica_Leon,transgender female,,,,,
Q20177251,Rachel Mann,https://en.wikipedia.org/wiki/Rachel_Mann,transgender female,,,,,
Q234417,Yuu Watase,https://en.wikipedia.org/wiki/Yuu_Watase,non-binary,,,,,
Q29016953,sj Miller,https://en.wikipedia.org/wiki/sj_Miller,non-binary,,,,,
Q6837015,Michelle Dumaresq,https://en.wikipedia.org/wiki/Michelle_Dumaresq,transgender female,,,,,
Q25550826,Q25550826,https://en.wikipedia.org/wiki/Q25550826,male organism,,,,,
Q10321967,Léo Áquilla,https://en.wikipedia.org/wiki/Léo_Áquilla,transgender female,,,,,
Q55612790,Lizy Tagliani,https://en.wikipedia.org/wiki/Lizy_Tagliani,transgender female,,,,,
Q6791281,Lilah Sturges,https://en.wikipedia.org/wiki/Lilah_Sturges,transgender female,,,,,
Q4726718,Alina María Hernández,https://en.wikipedia.org/wiki/Alina_María_Hernández,transgender female,,,,,
Q63197629,Marta Reina Izquiano,https://en.wikipedia.org/wiki/Marta_Reina_Izquiano,transgender female,,,,,
Q90820952,Alpheratz,https://en.wikipedia.org/wiki/Alpheratz,non-binary,,,,L296505,
Q7608816,Stephanie Burt,https://en.wikipedia.org/wiki/Stephanie_Burt,transgender female,,,,,
Q11235940,DJUNA,https://en.wikipedia.org/wiki/DJUNA,t2274446875,,,,,
Q15615388,Tony Briffa,https://en.wikipedia.org/wiki/Tony_Briffa,intersex,,,,,
Q22279144,Kael McKenzie,https://en.wikipedia.org/wiki/Kael_McKenzie,transgender male,,,,,
Q44955617,Monika Donner,https://en.wikipedia.org/wiki/Monika_Donner,transgender female,,,,,
Q3295771,Calpernia Addams,https://en.wikipedia.org/wiki/Calpernia_Addams,transgender female,,,,,
Q12587541,Kim Bi,https://en.wikipedia.org/wiki/Kim_Bi,transgender female,,,,,
Q56635670,Masen Davis,https://en.wikipedia.org/wiki/Masen_Davis,transgender male,,,,,
Q107629906,Maria Strong,https://en.wikipedia.org/wiki/Maria_Strong,non-binary,,,,,
Q59104081,Cristina Judar,https://en.wikipedia.org/wiki/Cristina_Judar,non-binary,,,,,
Q5232688,David Crouse,https://en.wikipedia.org/wiki/David_Crouse,non-binary,,,,they/them,
Q64562117,Gabriel J. Martín,https://en.wikipedia.org/wiki/Gabriel_J._Martín,intersex,,,,,
Q2639039,Candis Cayne,https://en.wikipedia.org/wiki/Candis_Cayne,transgender female,,,,,
Q20013155,Diego Aramburo,https://en.wikipedia.org/wiki/Diego_Aramburo,transgender female,,,,,
Q105684260,Jeffrey Ullom,https://en.wikipedia.org/wiki/Jeffrey_Ullom,male organism,,,,,
Q1262889,Anohni,https://en.wikipedia.org/wiki/Anohni,transgender female,,,,she/her,
Q3301723,Mauro Cabral,https://en.wikipedia.org/wiki/Mauro_Cabral,transgender male,,,,,
Q99052066,Luisa Revilla,https://en.wikipedia.org/wiki/Luisa_Revilla,transgender female,,,,,
Q11473367,Miki Okae,https://en.wikipedia.org/wiki/Miki_Okae,transgender female,,,,,
Q146776,Zanele Muholi,https://en.wikipedia.org/wiki/Zanele_Muholi,non-binary,,,,they/them,
Q2386160,T Cooper,https://en.wikipedia.org/wiki/T_Cooper,transgender male,,,,,
Q4886322,Rebecca Oppenheimer,https://en.wikipedia.org/wiki/Rebecca_Oppenheimer,transgender female,,,,,
Q19281843,Taylor Lianne Chandler,https://en.wikipedia.org/wiki/Taylor_Lianne_Chandler,transgender female,,,,,
Q38320026,Judith Juanhuix,https://en.wikipedia.org/wiki/Judith_Juanhuix,transgender female,,,,,
Q91360676,Marcela Pini,https://en.wikipedia.org/wiki/Marcela_Pini,transgender female,,,,,
Q102069083,Lisa van Ginneken,https://en.wikipedia.org/wiki/Lisa_van_Ginneken,transgender female,,,,,
Q5750470,Karla Sofía Gascón,https://en.wikipedia.org/wiki/Karla_Sofía_Gascón,transgender female,,,,,
Q28058330,Roberta Marrero,https://en.wikipedia.org/wiki/Roberta_Marrero,transgender female,,,,,
Q1967080,Paula Denyer,https://en.wikipedia.org/wiki/Paula_Denyer,transgender female,,,,,
Q6502596,Laverne Cox,https://en.wikipedia.org/wiki/Laverne_Cox,transgender female,,,,she/her,
Q958281,Buck Angel,https://en.wikipedia.org/wiki/Buck_Angel,transgender male,,,,,
Q107370384,Estrella Estévez,https://en.wikipedia.org/wiki/Estrella_Estévez,transgender female,,,,,
Q868906,Ai Haruna,https://en.wikipedia.org/wiki/Ai_Haruna,transgender female,,,,,
Q274154,Sam Bettens,https://en.wikipedia.org/wiki/Sam_Bettens,transgender male,,,,,
Q16292920,Stacey Smith?,https://en.wikipedia.org/wiki/Stacey_Smith?,transgender female,,,,,
Q505335,Brandon Teena,https://en.wikipedia.org/wiki/Brandon_Teena,transgender male,,,,,
Q12979994,Q12979994,https://en.wikipedia.org/wiki/Q12979994,male organism,,,,,
Q16201454,Gwen Haworth,https://en.wikipedia.org/wiki/Gwen_Haworth,transgender female,,,,,
Q16731062,Janae Kroc,https://en.wikipedia.org/wiki/Janae_Kroc,non-binary,,,,she/her,
Q4207463,Yakov Kazhdan,https://en.wikipedia.org/wiki/Yakov_Kazhdan,transgender female,,,,,
Q63258343,Talisa García,https://en.wikipedia.org/wiki/Talisa_García,transgender female,,,,,
Q27975566,Merlyn Sopjan,https://en.wikipedia.org/wiki/Merlyn_Sopjan,transgender female,,,,,
Q55824557,Paulien De Groote,https://en.wikipedia.org/wiki/Paulien_De_Groote,transgender female,,,,,
Q448193,Sadie Benning,https://en.wikipedia.org/wiki/Sadie_Benning,non-binary,,,,,
Q6791824,Mattilda Bernstein Sycamore,https://en.wikipedia.org/wiki/Mattilda_Bernstein_Sycamore,genderqueer,,,,she/her,
Q185178,Vaniity,https://en.wikipedia.org/wiki/Vaniity,transgender female,,,,,
Q5703410,Helen Wong,https://en.wikipedia.org/wiki/Helen_Wong,transgender female,,,,,
Q211040,Rose McGowan,https://en.wikipedia.org/wiki/Rose_McGowan,non-binary,,,,she/her,
Q5693761,Zac Brewer,https://en.wikipedia.org/wiki/Zac_Brewer,transgender male,,,,,
Q101823585,Kimber Haven,https://en.wikipedia.org/wiki/Kimber_Haven,transgender female,,,,,
Q107639586,Valentina Petrillo,https://en.wikipedia.org/wiki/Valentina_Petrillo,transgender female,,,,,
Q74813,Mina Caputo,https://en.wikipedia.org/wiki/Mina_Caputo,transgender female,,,,,
Q16302527,Topacio Fresh,https://en.wikipedia.org/wiki/Topacio_Fresh,transgender female,,,,,
Q185735,S. Bear Bergman,https://en.wikipedia.org/wiki/S._Bear_Bergman,transgender male,,,,,
Q2379965,Thomas Beatie,https://en.wikipedia.org/wiki/Thomas_Beatie,transgender male,,,,,
Q7037856,Nina Arsenault,https://en.wikipedia.org/wiki/Nina_Arsenault,transgender female,,,,,
Q7680943,Tess Berry-Hart,https://en.wikipedia.org/wiki/Tess_Berry-Hart,non-binary,,,,they/them,
Q11331543,Pyuupiru,https://en.wikipedia.org/wiki/Pyuupiru,transgender female,,,,,
Q16201372,Peaches Christ,https://en.wikipedia.org/wiki/Peaches_Christ,transgender female,,,,,
Q15707320,Q15707320,https://en.wikipedia.org/wiki/Q15707320,male organism,,,,,
Q6296878,Jowelle de Souza,https://en.wikipedia.org/wiki/Jowelle_de_Souza,transgender female,,,,,
Q25633826,Olivia Love,https://en.wikipedia.org/wiki/Olivia_Love,transgender female,,,,,
Q41634483,Gavin Rayna Russom,https://en.wikipedia.org/wiki/Gavin_Rayna_Russom,transgender female,,,,,
Q24004782,Meg John Barker,https://en.wikipedia.org/wiki/Meg_John_Barker,non-binary,,,,they/them,
Q62027776,Anastasia Biefang,https://en.wikipedia.org/wiki/Anastasia_Biefang,transgender female,,,,,
Q30315610,Coco Montrese,https://en.wikipedia.org/wiki/Coco_Montrese,transgender female,,,,,
Q5459810,Flo McGarrell,https://en.wikipedia.org/wiki/Flo_McGarrell,transgender male,,,,,
Q3017602,Sabrina Calvo,https://en.wikipedia.org/wiki/Sabrina_Calvo,transgender female,,,,,
Q7460372,Shadi Petosky,https://en.wikipedia.org/wiki/Shadi_Petosky,transgender female,,,,,
Q19578171,Natalie van Gogh,https://en.wikipedia.org/wiki/Natalie_van_Gogh,transgender female,,,,,
Q19950105,Ricardo del Real,https://en.wikipedia.org/wiki/Ricardo_del_Real,transgender male,,,,,
Q28363459,Lauren Jeska,https://en.wikipedia.org/wiki/Lauren_Jeska,transgender female,,,,,
Q56650879,Zenobia Żaczek,https://en.wikipedia.org/wiki/Zenobia_Żaczek,transgender female,,,,,
Q6013188,Ina Fried,https://en.wikipedia.org/wiki/Ina_Fried,transgender female,,,,she/her,
Q7386137,Rémy Noë,https://en.wikipedia.org/wiki/Rémy_Noë,transgender male,,,,,
Q105037709,Coco Marusix,https://en.wikipedia.org/wiki/Coco_Marusix,transgender female,,,,,
Q107444649,Joyce Gabiola,https://en.wikipedia.org/wiki/Joyce_Gabiola,non-binary,,,,,
Q4764884,Animal Prufrock,https://en.wikipedia.org/wiki/Animal_Prufrock,non-binary,,,,,
Q11411413,Kajū Koizumi,https://en.wikipedia.org/wiki/Kajū_Koizumi,t610058038,,,,,
Q18206463,Dorian Wood,https://en.wikipedia.org/wiki/Dorian_Wood,non-binary,,,,,
Q29656075,Sean Dorsey,https://en.wikipedia.org/wiki/Sean_Dorsey,transgender male,,,,,
Q29894468,Alia Dannenberg,https://en.wikipedia.org/wiki/Alia_Dannenberg,transgender female,,,,,
Q42121083,Nina Poon,https://en.wikipedia.org/wiki/Nina_Poon,transgender female,,,,,
Q63079529,Ayako Fuchigami,https://en.wikipedia.org/wiki/Ayako_Fuchigami,transgender female,,,,,
Q92661043,Momoko Aida,https://en.wikipedia.org/wiki/Momoko_Aida,intersex,,,,,
Q95797905,Philippa Jarke,https://en.wikipedia.org/wiki/Philippa_Jarke,transgender female,,,,,
Q100973294,Clémence Zamora-Cruz,https://en.wikipedia.org/wiki/Clémence_Zamora-Cruz,transgender female,,,,,
Q482786,Harisu,https://en.wikipedia.org/wiki/Harisu,transgender female,,,,,
Q4724799,Ali Forney,https://en.wikipedia.org/wiki/Ali_Forney,transgender male,,,,,
Q6136424,Susie Pop,https://en.wikipedia.org/wiki/Susie_Pop,transgender female,,,,,
Q61818978,Kat Williams,https://en.wikipedia.org/wiki/Kat_Williams,non-binary,,,,they/them,
Q16149690,Nikki Araguz,https://en.wikipedia.org/wiki/Nikki_Araguz,transgender female,,,,,
Q16215308,Stephanie Hirst,https://en.wikipedia.org/wiki/Stephanie_Hirst,transgender female,,,,,
Q4755100,Andrea Gibson,https://en.wikipedia.org/wiki/Andrea_Gibson,non-binary,,,,they/them,
Q16677490,Sony Chan,https://en.wikipedia.org/wiki/Sony_Chan,non-binary,,,,,
Q6829330,Michael Cohen,https://en.wikipedia.org/wiki/Michael_Cohen,transgender male,,,,,
Q13107682,Fallon Fox,https://en.wikipedia.org/wiki/Fallon_Fox,transgender female,,,,,
Q503797,Aderet,https://en.wikipedia.org/wiki/Aderet,transgender female,,,,,
Q4934913,Bobby Darling,https://en.wikipedia.org/wiki/Bobby_Darling,transgender female,,,,,
Q25460025,Kiss Tibor Noé,https://en.wikipedia.org/wiki/Kiss_Tibor_Noé,transgender female,,,,,
Q107302788,Phylesha Brown-Acton,https://en.wikipedia.org/wiki/Phylesha_Brown-Acton,transgender female,,,,,
Q6023712,Ayta Sözeri,https://en.wikipedia.org/wiki/Ayta_Sözeri,transgender female,,,,,
Q7289880,Ramon Te Wake,https://en.wikipedia.org/wiki/Ramon_Te_Wake,transgender female,,,,,
Q3559238,Wendy Williams,https://en.wikipedia.org/wiki/Wendy_Williams,transgender female,,,,,
Q5376629,Endry Cardeño Cilantro,https://en.wikipedia.org/wiki/Endry_Cardeño_Cilantro,transgender female,,,,,
Q16201505,Kelly Mantle,https://en.wikipedia.org/wiki/Kelly_Mantle,genderfluid,,,,,
Q27098504,Sofía Guadarrama Collado,https://en.wikipedia.org/wiki/Sofía_Guadarrama_Collado,transgender female,,,,,
Q47367767,Claudia Salazar Jiménez,https://en.wikipedia.org/wiki/Claudia_Salazar_Jiménez,transgender female,,,,,
Q7820895,Tonette Lopez,https://en.wikipedia.org/wiki/Tonette_Lopez,transgender female,,,,,
Q55314964,R. B. Lemberg,https://en.wikipedia.org/wiki/R._B._Lemberg,non-binary,,,,they/them,
Q64138870,Alex Jürgen,https://en.wikipedia.org/wiki/Alex_Jürgen,intersex,,,,,
Q62061854,Gemma Hickey,https://en.wikipedia.org/wiki/Gemma_Hickey,non-binary,,,,they/them,
Q63184799,Stephanie Yellowhair,https://en.wikipedia.org/wiki/Stephanie_Yellowhair,transgender female,,,,,
Q4718062,Alex von Tunzelmann,https://en.wikipedia.org/wiki/Alex_von_Tunzelmann,cisgender female,,,,,
Q5246478,Dean Spade,https://en.wikipedia.org/wiki/Dean_Spade,transgender male,,,,,
Q5671827,Amaranta Gómez Regalado,https://en.wikipedia.org/wiki/Amaranta_Gómez_Regalado,transgender female,,,,,
Q6827987,Micha Cárdenas,https://en.wikipedia.org/wiki/Micha_Cárdenas,transgender female,,,,,
Q11227409,Kab,https://en.wikipedia.org/wiki/Kab,transgender male,,,,,
Q16148085,Nadia Almada,https://en.wikipedia.org/wiki/Nadia_Almada,transgender female,,,,,
Q28316761,Syrus Marcus Ware,https://en.wikipedia.org/wiki/Syrus_Marcus_Ware,transgender male,,,,,
Q63115402,Hans Kellett,https://en.wikipedia.org/wiki/Hans_Kellett,intersex,,,,,
Q107392207,Víctor Gil,https://en.wikipedia.org/wiki/Víctor_Gil,transgender male,,,,,
Q11504,Kate Craig-Wood,https://en.wikipedia.org/wiki/Kate_Craig-Wood,transgender female,,,,,
Q3357220,Océan,https://en.wikipedia.org/wiki/Océan,transgender male,,,,,
Q1159236,Dana Simpson,https://en.wikipedia.org/wiki/Dana_Simpson,transgender female,,,,she/her,
Q22957923,Naomy,https://en.wikipedia.org/wiki/Naomy,transgender female,,,,,
Q15834076,Tessa Ganserer,https://en.wikipedia.org/wiki/Tessa_Ganserer,transgender female,,,,,
